geneName,gene_biotype,hgnc_symbol,mean.CPM,min.CPM,max.CPM,express.in.libs
ENSG00000104833,protein_coding,TUBB4A,0.17372911784552872,0,1.6044513899362391,10
ENSG00000104848,protein_coding,KCNA7,0,0,0,0
ENSG00000104888,protein_coding,SLC17A7,0.03302950073174001,0,0.5646575210970166,3
ENSG00000104892,protein_coding,KLC3,0.0807462453742198,0,1.6421642082099999,5
ENSG00000104901,protein_coding,DKKL1,0.017431915208833467,0,0.4214940023510935,2
ENSG00000104941,protein_coding,RSPH6A,0.028115877452112192,0,1.2370986078929365,1
ENSG00000104967,protein_coding,NOVA2,0,0,0,0
ENSG00000104970,protein_coding,KIR3DX1,0.015872286251730396,0,0.6983805950761375,1
ENSG00000105137,protein_coding,SYDE1,0.10709613571377498,0,1.3001779293496314,6
ENSG00000105141,protein_coding,CASP14,0,0,0,0
ENSG00000105143,protein_coding,SLC1A6,0.011734384233493595,0,0.5163129062737182,1
ENSG00000105198,protein_coding,LGALS13,0,0,0,0
ENSG00000105219,protein_coding,CNTD2,0.11641177236355955,0,1.446875785231546,6
ENSG00000105261,protein_coding,OVOL3,0.0506043658074149,0,0.7564848720046509,4
ENSG00000105278,protein_coding,ZFR2,0.16776115499068833,0,1.648215806389583,8
ENSG00000105370,protein_coding,LIM2,0,0,0,0
ENSG00000105371,protein_coding,ICAM4,0,0,0,0
ENSG00000105392,protein_coding,CRX,0,0,0,0
ENSG00000105398,protein_coding,SULT2A1,0,0,0,0
ENSG00000105428,protein_coding,ZNRF4,0,0,0,0
ENSG00000105467,protein_coding,SYNGR4,0.12081109158065231,0,1.0866925263264848,7
ENSG00000105507,protein_coding,CABP5,0,0,0,0
ENSG00000105549,protein_coding,THEG,0,0,0,0
ENSG00000105550,protein_coding,FGF21,0,0,0,0
ENSG00000105605,protein_coding,CACNG7,0.012327104348889005,0,0.5423925913511162,1
ENSG00000105647,protein_coding,PIK3R2,0.05101452480176967,0,0.6940376612596506,4
ENSG00000105664,protein_coding,COMP,0,0,0,0
ENSG00000105668,protein_coding,UPK1A,0.009579409144343035,0,0.4214940023510935,1
ENSG00000105675,protein_coding,ATP4A,0,0,0,0
ENSG00000105679,protein_coding,GAPDHS,0.012343869187771927,0,0.5431302442619648,1
ENSG00000105696,protein_coding,TMEM59L,0.08229331106067837,0,1.446875785231546,4
ENSG00000105707,protein_coding,HPN,0.07382045301854061,0,1.6846294966270907,3
ENSG00000105737,protein_coding,GRIK5,0.015872286251730396,0,0.6983805950761375,1
ENSG00000105880,protein_coding,DLX5,0,0,0,0
ENSG00000105954,protein_coding,NPVF,0,0,0,0
ENSG00000105989,protein_coding,WNT2,0,0,0,0
ENSG00000105996,protein_coding,HOXA2,0.21472864031053854,0,1.648215806389583,13
ENSG00000105997,protein_coding,HOXA3,0.12023654294316136,0,1.5782687128745168,6
ENSG00000106006,protein_coding,HOXA6,0,0,0,0
ENSG00000106013,protein_coding,ANKRD7,0.030212031663659364,0,1.329329393201012,1
ENSG00000106018,protein_coding,VIPR2,0.1913085294884297,0,3.3692589932541814,5
ENSG00000106031,protein_coding,HOXA13,0,0,0,0
ENSG00000106038,protein_coding,EVX1,0,0,0,0
ENSG00000106113,protein_coding,CRHR2,0.07634756255879795,0,0.6983805950761375,6
ENSG00000106128,protein_coding,GHRHR,0.06059992673106682,0,1.396761190152275,3
ENSG00000106302,protein_coding,HYAL4,0.021828850355626827,0,0.5615431655423636,2
ENSG00000106304,protein_coding,SPAM1,0,0,0,0
ENSG00000106328,protein_coding,FSCN3,0.02209282312715599,0,0.5615431655423636,2
ENSG00000106331,protein_coding,PAX4,0,0,0,0
ENSG00000106341,protein_coding,PPP1R17,0.03709591168721673,0,0.6401720782546348,3
ENSG00000106384,protein_coding,MOGAT3,0,0,0,0
ENSG00000106410,protein_coding,NOBOX,0,0,0,0
ENSG00000106436,protein_coding,MYL10,0,0,0,0
ENSG00000106483,protein_coding,SFRP4,0.07464382764590909,0,3.2843284164199997,1
ENSG00000106511,protein_coding,MEOX2,0,0,0,0
ENSG00000106536,protein_coding,POU6F2,0,0,0,0
ENSG00000106631,protein_coding,MYL7,0,0,0,0
ENSG00000106633,protein_coding,GCK,0.058188383119134046,0,1.5957050004208673,2
ENSG00000106648,protein_coding,GALNTL5,0.028115877452112192,0,1.2370986078929365,1
ENSG00000106714,protein_coding,CNTNAP3,0.14657742203433186,0,1.2877537196766193,9
ENSG00000106809,protein_coding,OGN,0.2641285830889868,0,4.164225967557904,9
ENSG00000106819,protein_coding,ASPN,0.11157440229521474,0,2.70846551209296,5
ENSG00000106852,protein_coding,LHX6,0,0,0,0
ENSG00000106927,protein_coding,AMBP,0.05965695971967929,0,0.6612352800761214,5
ENSG00000107018,protein_coding,RLN1,0.08881197681421119,0,1.0988105375930555,6
ENSG00000107105,protein_coding,ELAVL2,0,0,0,0
ENSG00000107147,protein_coding,KCNT1,0.05072699694296323,0,1.1850384159828502,3
ENSG00000107159,protein_coding,CA9,0.08669859078881213,0,1.6044513899362391,5
ENSG00000107165,protein_coding,TYRP1,0,0,0,0
ENSG00000107187,protein_coding,LHX3,0,0,0,0
ENSG00000107295,protein_coding,SH3GL2,0,0,0,0
ENSG00000107447,protein_coding,DNTT,0,0,0,0
ENSG00000107518,protein_coding,ATRNL1,0.009066505684209473,0,0.3989262501052168,1
ENSG00000107562,protein_coding,CXCL12,0.011956581158140278,0,0.5260895709581722,1
ENSG00000107807,protein_coding,TLX1,0,0,0,0
ENSG00000107831,protein_coding,FGF8,0.01234877870825551,0,0.5433462631632424,1
ENSG00000107859,protein_coding,PITX3,0.024687738375543854,0,1.0862604885239295,1
ENSG00000108001,protein_coding,EBF3,0.02002768587535755,0,0.4822919284105153,2
ENSG00000108018,protein_coding,SORCS1,0.13636604493772309,0,1.6300387894897272,6
ENSG00000108231,protein_coding,LGI1,0,0,0,0
ENSG00000108255,protein_coding,CRYBA1,0.12251297784117306,0,1.2312139831434494,8
ENSG00000108342,protein_coding,CSF3,0.01144663592069734,0,0.5036519805106829,1
ENSG00000108379,protein_coding,WNT3,0.11107497662010546,0,2.7279454138122694,4
ENSG00000108381,protein_coding,ASPA,0.02926712999265044,0,1.2877537196766193,1
ENSG00000108417,protein_coding,KRT37,0.028115877452112192,0,1.2370986078929365,1
ENSG00000108576,protein_coding,SLC6A4,0.08385745213833161,0,2.03134913406972,4
ENSG00000108684,protein_coding,ASIC2,0,0,0,0
ENSG00000108702,protein_coding,CCL1,0.05491353921977185,0,0.6500889646748157,5
ENSG00000108759,protein_coding,KRT32,0,0,0,0
ENSG00000108823,protein_coding,SGCA,0.05316016943013565,0,1.9291677136420613,2
ENSG00000108825,protein_coding,PTGES3L-AARSD1,0.021624324077690143,0,0.9514702594183663,1
ENSG00000108849,protein_coding,PPY,0,0,0,0
ENSG00000108878,protein_coding,CACNG1,0.029374160596643252,0,1.2924630662523031,1
ENSG00000108947,protein_coding,EFNB3,0.20844251563008,0,2.6449411203044857,7
ENSG00000109047,protein_coding,RCVRN,0.019661384009082877,0,0.4822919284105153,2
ENSG00000109061,protein_coding,MYH1,0,0,0,0
ENSG00000109101,protein_coding,FOXN1,0.052420616154753054,0,1.6293907327858943,2
ENSG00000109132,protein_coding,PHOX2B,0,0,0,0
ENSG00000109163,protein_coding,GNRHR,0.015389008591437272,0,0.67711637802324,1
ENSG00000109181,protein_coding,UGT2B10,0.009579409144343035,0,0.4214940023510935,1
ENSG00000109182,protein_coding,CWH43,0.22761789276986685,0,8.292246404101897,4
ENSG00000109193,protein_coding,SULT1E1,0.07107680334330958,0,1.1967787503156504,4
ENSG00000109205,protein_coding,ODAM,0.03154716642089321,0,1.3880753225193012,1
ENSG00000109208,protein_coding,SMR3A,0,0,0,0
ENSG00000109255,protein_coding,NMU,0.04332413663622557,0,0.7977948949104675,3
ENSG00000109265,protein_coding,KIAA1211,0.06807153831302841,0,2.0730616010254743,3
ENSG00000109272,protein_coding,PF4V1,0.04627809593175845,0,1.0862604885239295,3
ENSG00000109424,protein_coding,UCP1,0.015389008591437272,0,0.67711637802324,1
ENSG00000109511,protein_coding,ANXA10,0.014687080298321626,0,0.6462315331261516,1
ENSG00000109610,protein_coding,SOD3,0.022465680340872853,0,0.6111935203707745,2
ENSG00000109625,protein_coding,CPZ,0,0,0,0
ENSG00000109705,protein_coding,NKX3-2,0,0,0,0
ENSG00000109738,protein_coding,GLRB,0.08959111531169588,0,1.7275513341878954,3
ENSG00000109758,protein_coding,HGFAC,0.06623723833769138,0,1.0365308005127372,4
ENSG00000109819,protein_coding,PPARGC1A,0.05927573264169604,0,1.2312139831434494,4
ENSG00000109832,protein_coding,DDX25,0,0,0,0
ENSG00000109846,protein_coding,CRYAB,0.17805689423761392,0,4.515685232655629,4
ENSG00000109851,protein_coding,DBX1,0,0,0,0
ENSG00000109956,protein_coding,B3GAT1,0.19730621740083867,0,1.446875785231546,11
ENSG00000109991,protein_coding,P2RX3,0.008596419000052851,0,0.37824243600232543,1
ENSG00000110076,protein_coding,NRXN2,0.23167860851232458,0,1.8335805611123233,12
ENSG00000110148,protein_coding,CCKBR,0.1563039573745696,0,2.9085904804326654,4
ENSG00000110243,protein_coding,APOA5,0,0,0,0
ENSG00000110244,protein_coding,APOA4,0,0,0,0
ENSG00000110245,protein_coding,APOC3,0,0,0,0
ENSG00000110375,protein_coding,UPK2,0.04548580428679203,0,0.842988004702187,3
ENSG00000110427,protein_coding,KIAA1549L,0.01915881828868607,0,0.842988004702187,1
ENSG00000110484,protein_coding,SCGB2A2,0.009066505684209473,0,0.3989262501052168,1
ENSG00000110680,protein_coding,CALCA,0.008574918514264342,0,0.3772964146276311,1
ENSG00000110786,protein_coding,PTPN5,0.01234877870825551,0,0.5433462631632424,1
ENSG00000110887,protein_coding,DAO,0.21832950303413798,0,2.9085904804326654,10
ENSG00000110975,protein_coding,SYT10,0.014687080298321626,0,0.6462315331261516,1
ENSG00000111046,protein_coding,MYF6,0,0,0,0
ENSG00000111049,protein_coding,MYF5,0,0,0,0
ENSG00000111218,protein_coding,PRMT8,0.1391222016560572,0,1.685976009404374,7
ENSG00000111241,protein_coding,FGF6,0,0,0,0
ENSG00000111245,protein_coding,MYL2,0,0,0,0
ENSG00000111291,protein_coding,GPRC5D,0.12071271297391648,0,2.658658786402024,4
ENSG00000111305,protein_coding,GSG1,0.014687080298321626,0,0.6462315331261516,1
ENSG00000111339,protein_coding,ART4,0.012833125479477651,0,0.5646575210970166,1
ENSG00000111341,protein_coding,MGP,0.10768135351093287,0,0.7978525002104336,8
ENSG00000111404,protein_coding,RERGL,0,0,0,0
ENSG00000111432,protein_coding,FZD10,0,0,0,0
ENSG00000111536,protein_coding,IL26,0.05111182114356301,0,0.5431302442619648,5
ENSG00000111664,protein_coding,GNB3,0.06893251751795809,0,1.9205162347639044,3
ENSG00000111700,protein_coding,SLCO1B3,0,0,0,0
ENSG00000111701,protein_coding,APOBEC1,0,0,0,0
ENSG00000111704,protein_coding,NANOG,0.09652831326226476,0,0.6983805950761375,7
ENSG00000111713,protein_coding,GYS2,0.10351366100851209,0,1.9940577080300703,3
ENSG00000111783,protein_coding,RFX4,0,0,0,0
ENSG00000111799,protein_coding,COL12A1,0.332332348300253,0,14.622623325211132,1
ENSG00000111886,protein_coding,GABRR2,0.10154894913613462,0,1.138309757989654,6
ENSG00000112038,protein_coding,OPRM1,0,0,0,0
ENSG00000112041,protein_coding,TULP1,0,0,0,0
ENSG00000112077,protein_coding,RHAG,0,0,0,0
ENSG00000112115,protein_coding,IL17A,0.0878984644981444,0,1.531235871956525,4
ENSG00000112116,protein_coding,IL17F,0.056015079896743376,0,1.2316231561575,3
ENSG00000112164,protein_coding,GLP1R,0,0,0,0
ENSG00000112175,protein_coding,BMP5,0,0,0,0
ENSG00000112212,protein_coding,TSPO2,0,0,0,0
ENSG00000112214,protein_coding,FHL5,0,0,0,0
ENSG00000112218,protein_coding,GPR63,0.06415295675077863,0,1.138309757989654,3
ENSG00000112238,protein_coding,PRDM13,0,0,0,0
ENSG00000112246,protein_coding,SIM1,0,0,0,0
ENSG00000112273,protein_coding,HDGFL1,0,0,0,0
ENSG00000112276,protein_coding,BVES,0.15420148471526773,0,4.150260560903942,3
ENSG00000112280,protein_coding,COL9A1,0,0,0,0
ENSG00000112309,protein_coding,B3GAT2,0.16657055784252367,0,2.2637784877657863,10
ENSG00000112333,protein_coding,NR2E1,0,0,0,0
ENSG00000112337,protein_coding,SLC17A2,0,0,0,0
ENSG00000112462,protein_coding,OR12D3,0,0,0,0
ENSG00000112494,protein_coding,UNC93A,0,0,0,0
ENSG00000112499,protein_coding,SLC22A2,0.027888721365969094,0,0.7978525002104336,2
ENSG00000112541,protein_coding,PDE10A,0,0,0,0
ENSG00000112559,protein_coding,MDFI,0.016427424578754776,0,0.3772964146276311,2
ENSG00000112562,protein_coding,SMOC2,0.03828703401425206,0,1.6846294966270907,1
ENSG00000112706,protein_coding,IMPG1,0.02819994538273458,0,0.811546356948115,2
ENSG00000112761,protein_coding,WISP3,0.054580206861778904,0,0.6819863534530674,4
ENSG00000112769,protein_coding,LAMA4,0.05546936481968163,0,2.0951417852284124,2
ENSG00000112837,protein_coding,TBX18,0.10406444350894449,0,1.8335805611123233,5
ENSG00000112852,protein_coding,PCDHB2,0.04476139707853743,0,1.329329393201012,2
ENSG00000112936,protein_coding,C7,0.02289327184139468,0,1.0073039610213659,1
ENSG00000112964,protein_coding,GHR,0.04061367210510268,0,1.3880753225193012,2
ENSG00000113100,protein_coding,CDH9,0,0,0,0
ENSG00000113196,protein_coding,HAND1,0,0,0,0
ENSG00000113205,protein_coding,PCDHB3,0,0,0,0
ENSG00000113209,protein_coding,PCDHB5,0.009755709997550146,0,0.4292512398922064,1
ENSG00000113211,protein_coding,PCDHB6,0,0,0,0
ENSG00000113212,protein_coding,PCDHB7,0,0,0,0
ENSG00000113248,protein_coding,PCDHB15,0,0,0,0
ENSG00000113262,protein_coding,GRM6,0.034627656074888276,0,1.0073039610213659,2
ENSG00000113327,protein_coding,GABRG2,0,0,0,0
ENSG00000113361,protein_coding,CDH6,0.0662402626592651,0,2.4930775546565704,2
ENSG00000113389,protein_coding,NPR3,0.04364809624463419,0,1.9205162347639044,1
ENSG00000113396,protein_coding,SLC27A6,0,0,0,0
ENSG00000113430,protein_coding,IRX4,0,0,0,0
ENSG00000113492,protein_coding,AGXT2,0,0,0,0
ENSG00000113494,protein_coding,PRLR,0.18778633853082524,0,5.738316377974702,4
ENSG00000113520,protein_coding,IL4,0.27126449091354116,0,5.053888489881272,8
ENSG00000113525,protein_coding,IL5,0.09836927015284415,0,1.0862604885239295,8
ENSG00000113578,protein_coding,FGF1,0,0,0,0
ENSG00000113600,protein_coding,C9,0.14136843555677994,0,1.35423275604648,9
ENSG00000113722,protein_coding,CDX1,0.034800815271739206,0,1.531235871956525,1
ENSG00000113739,protein_coding,STC2,0.12688751440724427,0,1.9837058402283643,6
ENSG00000113889,protein_coding,KNG1,0.030212031663659364,0,1.329329393201012,1
ENSG00000113905,protein_coding,HRG,0,0,0,0
ENSG00000114113,protein_coding,RBP2,0,0,0,0
ENSG00000114124,protein_coding,GRK7,0.1399836198588349,0,2.3700768319657004,6
ENSG00000114200,protein_coding,BCHE,0,0,0,0
ENSG00000114248,protein_coding,LRRC31,0.07765859060795652,0,2.4185718678630534,3
ENSG00000114279,protein_coding,FGF12,0.1695754511173338,0,2.7924837507365177,7
ENSG00000114349,protein_coding,GNAT1,0,0,0,0
ENSG00000114487,protein_coding,MORC1,0,0,0,0
ENSG00000114646,protein_coding,CSPG5,0.14111254857289482,0,1.6953625617606454,9
ENSG00000114757,protein_coding,PEX5L,0.07657886486319285,0,2.3786756485459155,3
ENSG00000114771,protein_coding,AADAC,0.22093065642348964,0,3.455102668375791,8
ENSG00000114948,protein_coding,ADAM23,0.07717426662837909,0,3.39566773164868,1
ENSG00000115041,protein_coding,KCNIP3,0.016448925064543284,0,0.37824243600232543,2
ENSG00000115194,protein_coding,SLC30A3,0.01915881828868607,0,0.842988004702187,1
ENSG00000115226,protein_coding,FNDC4,0.08180934122972326,0,2.9085904804326654,2
ENSG00000115252,protein_coding,PDE1A,0.1337227998064482,0,2.1695703654044647,4
ENSG00000115263,protein_coding,GCG,0,0,0,0
ENSG00000115290,protein_coding,GRB14,0,0,0,0
ENSG00000115297,protein_coding,TLX2,0.02065678497607508,0,0.5260895709581722,2
ENSG00000115353,protein_coding,TACR1,0.16656175802192189,0,4.491633468888528,4
ENSG00000115361,protein_coding,ACADL,0.5128085008572041,0,18.610611504814166,5
ENSG00000115363,protein_coding,EVA1A,0.15699968275481926,0,1.685976009404374,7
ENSG00000115386,protein_coding,REG1A,0,0,0,0
ENSG00000115488,protein_coding,NEU2,0,0,0,0
ENSG00000115593,protein_coding,SMYD1,0,0,0,0
ENSG00000115616,protein_coding,SLC9A2,0.15353684234863924,0,5.433462631632424,3
ENSG00000115665,protein_coding,SLC5A7,0,0,0,0
ENSG00000115705,protein_coding,TPO,0.09875081130201817,0,3.1565374257490335,3
ENSG00000115844,protein_coding,DLX2,0.026371954721120902,0,0.7545928292552622,2
ENSG00000115850,protein_coding,LCT,0.007852506064490434,0,0.34551026683757907,1
ENSG00000116014,protein_coding,KISS1R,0.06529258058112561,0,0.7545928292552622,5
ENSG00000116035,protein_coding,VAX2,0,0,0,0
ENSG00000116132,protein_coding,PRRX1,0,0,0,0
ENSG00000116147,protein_coding,TNR,0.14339689451599696,0,2.528964014106561,5
ENSG00000116176,protein_coding,TPSG1,0.02054058933549111,0,0.4822919284105153,2
ENSG00000116183,protein_coding,PAPPA2,0.028738227433029104,0,1.2644820070532805,1
ENSG00000116218,protein_coding,NPHS2,0,0,0,0
ENSG00000116254,protein_coding,CHD5,0,0,0,0
ENSG00000116329,protein_coding,OPRD1,0.2129105649952874,0,3.414929273968962,6
ENSG00000116690,protein_coding,PRG4,0.24901140383506687,0,2.79352238030455,13
ENSG00000116703,protein_coding,PDC,0.028943864195901153,0,0.7977948949104675,2
ENSG00000116721,protein_coding,PRAMEF1,0,0,0,0
ENSG00000116726,protein_coding,PRAMEF12,0,0,0,0
ENSG00000116745,protein_coding,RPE65,0.04547987857576745,0,1.0365308005127372,2
ENSG00000116748,protein_coding,AMPD1,0,0,0,0
ENSG00000116783,protein_coding,TNNI3K,0,0,0,0
ENSG00000116785,protein_coding,CFHR3,0,0,0,0
ENSG00000116833,protein_coding,NR5A2,0.2103969521236857,0,4.948394431571746,7
ENSG00000116882,protein_coding,HAO2,0.015028074547184578,0,0.6612352800761214,1
ENSG00000116981,protein_coding,NT5C1A,0,0,0,0
ENSG00000116996,protein_coding,ZP4,0,0,0,0
ENSG00000117069,protein_coding,ST6GALNAC5,0.011734384233493595,0,0.5163129062737182,1
ENSG00000117114,protein_coding,ADGRL2,0.05711916341430739,0,2.1074700117554674,2
ENSG00000117148,protein_coding,ACTL8,0,0,0,0
ENSG00000117154,protein_coding,IGSF21,0.2316466619635585,0,1.6271777740533486,13
ENSG00000117400,protein_coding,MPL,0.009066505684209473,0,0.3989262501052168,1
ENSG00000117407,protein_coding,ARTN,0.04818785125142524,0,1.3224705601522428,2
ENSG00000117601,protein_coding,SERPINC1,0.17561077735334857,0,1.9837058402283643,7
ENSG00000117971,protein_coding,CHRNB4,0.07272652658604513,0,0.6819863534530674,5
ENSG00000118004,protein_coding,COLEC11,0.06011229818873831,0,2.6449411203044857,1
ENSG00000118094,protein_coding,TREH,0,0,0,0
ENSG00000118137,protein_coding,APOA1,0.03481758784348722,0,0.5646575210970166,3
ENSG00000118231,protein_coding,CRYGD,0,0,0,0
ENSG00000118245,protein_coding,TNP1,0.018886951171640683,0,0.8310258515521901,1
ENSG00000118271,protein_coding,TTR,0,0,0,0
ENSG00000118322,protein_coding,ATP10B,0.10343841894911461,0,2.528964014106561,5
ENSG00000118434,protein_coding,SPACA1,0,0,0,0
ENSG00000118491,protein_coding,ZC2HC1B,0,0,0,0
ENSG00000118526,protein_coding,TCF21,0,0,0,0
ENSG00000118702,protein_coding,GHRH,0.04555623156093136,0,1.6271777740533486,2
ENSG00000118729,protein_coding,CASQ2,0,0,0,0
ENSG00000118733,protein_coding,OLFM3,0,0,0,0
ENSG00000118946,protein_coding,PCDH17,0.2808079957914353,0,9.305305752407083,3
ENSG00000119283,protein_coding,TRIM67,0.03655791779569848,0,0.6983805950761375,3
ENSG00000119547,protein_coding,ONECUT2,0,0,0,0
ENSG00000119614,protein_coding,VSX2,0,0,0,0
ENSG00000119698,protein_coding,PPP4R4,0.08823826692764085,0,2.045959060359202,3
ENSG00000119715,protein_coding,ESRRB,0.15422925424906272,0,3.779379274747915,5
ENSG00000119913,protein_coding,TECTB,0,0,0,0
ENSG00000119919,protein_coding,NKX2-3,0.015389008591437272,0,0.67711637802324,1
ENSG00000119946,protein_coding,CNNM1,0.06243241690869634,0,2.747026343982639,1
ENSG00000119973,protein_coding,PRLHR,0,0,0,0
ENSG00000120054,protein_coding,CPN1,0.028115877452112192,0,1.2370986078929365,1
ENSG00000120057,protein_coding,SFRP5,0.02587067631794668,0,1.138309757989654,1
ENSG00000120068,protein_coding,HOXB8,0.05190006531094017,0,0.6500889646748157,4
ENSG00000120088,protein_coding,CRHR1,0,0,0,0
ENSG00000120094,protein_coding,HOXB1,0.021202345918247486,0,0.5036519805106829,2
ENSG00000120149,protein_coding,MSX2,0.11278559782498225,0,2.03134913406972,4
ENSG00000120156,protein_coding,TEK,0.04469914460024022,0,1.1347273080069762,3
ENSG00000120160,protein_coding,EQTN,0.14112311909904895,0,1.0847851827022323,9
ENSG00000120210,protein_coding,INSL6,0.1141580036140709,0,1.6044513899362391,7
ENSG00000120211,protein_coding,INSL4,0.03828482087555108,0,0.6983805950761375,3
ENSG00000120215,protein_coding,MLANA,0.17153540437868892,0,1.5091856585105243,12
ENSG00000120235,protein_coding,IFNA6,0,0,0,0
ENSG00000120242,protein_coding,IFNA8,0,0,0,0
ENSG00000120251,protein_coding,GRIA2,0.01813170215705608,0,0.7977948949104675,1
ENSG00000120289,protein_coding,MAGEB4,0,0,0,0
ENSG00000120322,protein_coding,PCDHB8,0,0,0,0
ENSG00000120324,protein_coding,PCDHB10,0,0,0,0
ENSG00000120327,protein_coding,PCDHB14,0.050223710513600243,0,1.7275513341878954,2
ENSG00000120328,protein_coding,PCDHB12,0,0,0,0
ENSG00000120329,protein_coding,SLC25A2,0,0,0,0
ENSG00000120332,protein_coding,TNN,0,0,0,0
ENSG00000120337,protein_coding,TNFSF18,0.30155006131364737,0,6.036742634042097,5
ENSG00000120341,protein_coding,SEC16B,0.31874737177123863,0,4.339140730808929,12
